,normalized_query,product_brand,facetdata,similar_brands_boosted_preprod,similar_brands_other_preprod,similar_brands_boosted_json,bffpreprod_jaccard,similar_brands,bfffacet_jaccard
1059,nike tshirt for men,"['puma', 'puma', 'puma', 'louis philippe', 'puma', 'puma', 'adidas', 'adidas', ""levi's"", ""levi's"", 'louis philippe', 'united colors of benetton', 'adidas', 'united colors of benetton', 'puma', 'puma', ""levi's"", 'adidas', 'puma', ""levi's"", 'louis philippe jeans', 'louis philippe sport', ""levi's"", 'louis philippe sport', 'louis philippe', 'louis philippe', 'adidas', 'united colors of benetton', 'adidas', 'puma', 'puma', 'puma', 'puma', ""levi's"", 'adidas', 'louis philippe sport', 'louis philippe', ""levi's"", 'united colors of benetton', 'united colors of benetton']","['adidas', 'rare rabbit', 'monte carlo', 'cloak & decker by monte carlo', 'allen solly', 'arrow new york', 'lindbergh', 'arrow blue jeans', 'adidas originals', 'van heusen', 'luxure by louis philippe', 'louis philippe sport', 'ben sherman', 'u.s. polo assn.', 'louis philippe', 'puma', 'asics', 'royal enfield', ""levi's"", 'arrow sport', 'beverly hills polo club', 'united colors of benetton', 'arrow', 'blackberrys', 'woodland', 'v dot', 'american eagle outfitters', 'louis philippe jeans', 'american eagle', 'woods', 'edrio']","['adidas', 'puma', 'levis', 'louis philippe', 'united colors of benetton']","['asics', 'rare rabbit', 'u.s. polo assn.', 'adidas originals', 'american eagle outfitters', 'woodland', 'ascot', 'arrow', 'blackberrys', 'van heusen', 'allen solly', 'celio', 'beverly hills polo club', 'royal enfield', 'ad by arvind', 'nike']","['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis']",0.13636363636363635,"['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis', 'asics', 'rare rabbit', 'u.s. polo assn.', 'adidas originals', 'american eagle outfitters', 'woodland', 'ascot', 'arrow', 'blackberrys', 'van heusen', 'allen solly', 'celio', 'beverly hills polo club', 'royal enfield', 'ad by arvind', 'nike']",0.5
1060,nike tshirt for men,"['puma', 'puma', 'puma', 'louis philippe', 'puma', 'puma', 'adidas', 'adidas', ""levi's"", ""levi's"", 'louis philippe', 'united colors of benetton', 'adidas', 'united colors of benetton', 'puma', 'puma', ""levi's"", 'adidas', 'puma', ""levi's"", 'louis philippe jeans', 'louis philippe sport', ""levi's"", 'louis philippe sport', 'louis philippe', 'louis philippe', 'adidas', 'united colors of benetton', 'adidas', 'puma', 'puma', 'puma', 'puma', ""levi's"", 'adidas', 'louis philippe sport', 'louis philippe', ""levi's"", 'united colors of benetton', 'united colors of benetton']","['adidas', 'rare rabbit', 'monte carlo', 'cloak & decker by monte carlo', 'allen solly', 'arrow new york', 'lindbergh', 'arrow blue jeans', 'adidas originals', 'van heusen', 'luxure by louis philippe', 'louis philippe sport', 'ben sherman', 'u.s. polo assn.', 'louis philippe', 'puma', 'asics', 'royal enfield', ""levi's"", 'arrow sport', 'beverly hills polo club', 'united colors of benetton', 'arrow', 'blackberrys', 'woodland', 'v dot', 'american eagle outfitters', 'louis philippe jeans', 'american eagle', 'woods', 'edrio']","['adidas', 'puma', 'levis', 'louis philippe', 'united colors of benetton']","['asics', 'rare rabbit', 'u.s. polo assn.', 'adidas originals', 'american eagle outfitters', 'woodland', 'ascot', 'arrow', 'blackberrys', 'van heusen', 'allen solly', 'celio', 'beverly hills polo club', 'royal enfield', 'ad by arvind', 'nike']","['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis']",0.13636363636363635,"['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis', 'asics', 'rare rabbit', 'u.s. polo assn.', 'adidas originals', 'american eagle outfitters', 'woodland', 'ascot', 'arrow', 'blackberrys', 'van heusen', 'allen solly', 'celio', 'beverly hills polo club', 'royal enfield', 'ad by arvind', 'nike']",0.5
1061,nike tshirt for men,"['puma', 'puma', 'puma', 'louis philippe', 'puma', 'puma', 'adidas', 'adidas', ""levi's"", ""levi's"", 'louis philippe', 'united colors of benetton', 'adidas', 'united colors of benetton', 'puma', 'puma', ""levi's"", 'adidas', 'puma', ""levi's"", 'louis philippe jeans', 'louis philippe sport', ""levi's"", 'louis philippe sport', 'louis philippe', 'louis philippe', 'adidas', 'united colors of benetton', 'adidas', 'puma', 'puma', 'puma', 'puma', ""levi's"", 'adidas', 'louis philippe sport', 'louis philippe', ""levi's"", 'united colors of benetton', 'united colors of benetton']","['adidas', 'rare rabbit', 'monte carlo', 'cloak & decker by monte carlo', 'allen solly', 'arrow new york', 'lindbergh', 'arrow blue jeans', 'adidas originals', 'van heusen', 'luxure by louis philippe', 'louis philippe sport', 'ben sherman', 'u.s. polo assn.', 'louis philippe', 'puma', 'asics', 'royal enfield', ""levi's"", 'arrow sport', 'beverly hills polo club', 'united colors of benetton', 'arrow', 'blackberrys', 'woodland', 'v dot', 'american eagle outfitters', 'louis philippe jeans', 'american eagle', 'woods', 'edrio']","['adidas', 'puma', 'levis', 'louis philippe', 'united colors of benetton']","['asics', 'rare rabbit', 'u.s. polo assn.', 'adidas originals', 'american eagle outfitters', 'woodland', 'ascot', 'arrow', 'blackberrys', 'van heusen', 'allen solly', 'celio', 'beverly hills polo club', 'royal enfield', 'ad by arvind', 'nike']","['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis']",0.13636363636363635,"['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis', 'asics', 'rare rabbit', 'u.s. polo assn.', 'adidas originals', 'american eagle outfitters', 'woodland', 'ascot', 'arrow', 'blackberrys', 'van heusen', 'allen solly', 'celio', 'beverly hills polo club', 'royal enfield', 'ad by arvind', 'nike']",0.5
1062,nike tshirt for men,"['puma', 'puma', 'puma', 'louis philippe', 'puma', 'puma', 'adidas', 'adidas', ""levi's"", ""levi's"", 'louis philippe', 'united colors of benetton', 'adidas', 'united colors of benetton', 'puma', 'puma', ""levi's"", 'adidas', 'puma', ""levi's"", 'louis philippe jeans', 'louis philippe sport', ""levi's"", 'louis philippe sport', 'louis philippe', 'louis philippe', 'adidas', 'united colors of benetton', 'adidas', 'puma', 'puma', 'puma', 'puma', ""levi's"", 'adidas', 'louis philippe sport', 'louis philippe', ""levi's"", 'united colors of benetton', 'united colors of benetton']","['adidas', 'rare rabbit', 'monte carlo', 'cloak & decker by monte carlo', 'allen solly', 'arrow new york', 'lindbergh', 'arrow blue jeans', 'adidas originals', 'van heusen', 'luxure by louis philippe', 'louis philippe sport', 'ben sherman', 'u.s. polo assn.', 'louis philippe', 'puma', 'asics', 'royal enfield', ""levi's"", 'arrow sport', 'beverly hills polo club', 'united colors of benetton', 'arrow', 'blackberrys', 'woodland', 'v dot', 'american eagle outfitters', 'louis philippe jeans', 'american eagle', 'woods', 'edrio']","['adidas', 'puma', 'levis', 'louis philippe', 'united colors of benetton']","['asics', 'rare rabbit', 'u.s. polo assn.', 'adidas originals', 'american eagle outfitters', 'woodland', 'ascot', 'arrow', 'blackberrys', 'van heusen', 'allen solly', 'celio', 'beverly hills polo club', 'royal enfield', 'ad by arvind', 'nike']","['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis']",0.13636363636363635,"['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis', 'asics', 'rare rabbit', 'u.s. polo assn.', 'adidas originals', 'american eagle outfitters', 'woodland', 'ascot', 'arrow', 'blackberrys', 'van heusen', 'allen solly', 'celio', 'beverly hills polo club', 'royal enfield', 'ad by arvind', 'nike']",0.5
1063,nike tshirt for men,"['puma', 'puma', 'puma', 'louis philippe', 'puma', 'puma', 'adidas', 'adidas', ""levi's"", ""levi's"", 'louis philippe', 'united colors of benetton', 'adidas', 'united colors of benetton', 'puma', 'puma', ""levi's"", 'adidas', 'puma', ""levi's"", 'louis philippe jeans', 'louis philippe sport', ""levi's"", 'louis philippe sport', 'louis philippe', 'louis philippe', 'adidas', 'united colors of benetton', 'adidas', 'puma', 'puma', 'puma', 'puma', ""levi's"", 'adidas', 'louis philippe sport', 'louis philippe', ""levi's"", 'united colors of benetton', 'united colors of benetton']","['adidas', 'rare rabbit', 'monte carlo', 'cloak & decker by monte carlo', 'allen solly', 'arrow new york', 'lindbergh', 'arrow blue jeans', 'adidas originals', 'van heusen', 'luxure by louis philippe', 'louis philippe sport', 'ben sherman', 'u.s. polo assn.', 'louis philippe', 'puma', 'asics', 'royal enfield', ""levi's"", 'arrow sport', 'beverly hills polo club', 'united colors of benetton', 'arrow', 'blackberrys', 'woodland', 'v dot', 'american eagle outfitters', 'louis philippe jeans', 'american eagle', 'woods', 'edrio']","['adidas', 'puma', 'levis', 'louis philippe', 'united colors of benetton']","['asics', 'rare rabbit', 'u.s. polo assn.', 'adidas originals', 'american eagle outfitters', 'woodland', 'ascot', 'arrow', 'blackberrys', 'van heusen', 'allen solly', 'celio', 'beverly hills polo club', 'royal enfield', 'ad by arvind', 'nike']","['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis']",0.13636363636363635,"['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis', 'asics', 'rare rabbit', 'u.s. polo assn.', 'adidas originals', 'american eagle outfitters', 'woodland', 'ascot', 'arrow', 'blackberrys', 'van heusen', 'allen solly', 'celio', 'beverly hills polo club', 'royal enfield', 'ad by arvind', 'nike']",0.5
1064,versace perfumes for men,"['guess', 'guess', 'the body shop', 'guess', 'guess', 'guess', 'guess', 'guess', 'guess', 'guess', 'guess', 'guess', 'guess', 'ital veloce', 'guess', 'guess', 'guess', 'guess', 'ital veloce', 'the body shop', 'the body shop', 'ital veloce', 'the body shop', 'guess', 'guess', 'guess', 'ital veloce', 'the body shop', 'the body shop', 'the body shop', 'the body shop', 'the body shop', 'the body shop', 'the body shop', 'body and fragrance', 'body and fragrance', 'body and fragrance', 'body and fragrance', 'body and fragrance', 'body and fragrance']","['body and fragrance', 'the body shop', 'guess', 'ital veloce', 'first water solutions']","['guess', 'the body shop', 'body and fragrance', 'body fantasies', 'ital veloce']","['first water solutions', 'versace']","['body and fragrance', 'guess collection', 'guess', 'guess kids', 'ital veloce', 'the body shop', 'body fantasies']",0.09302325581395349,"['body and fragrance', 'guess collection', 'guess', 'guess kids', 'ital veloce', 'the body shop', 'body fantasies', 'first water solutions', 'versace']",0.5555555555555556
1067,nike copy shoe,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['tuskey', 'the desi dulhan', 'twenty dresses', 'madden girl', 'celby', 'mode by red tape', 'adidas originals', 'toms', 'athleo by action', 'others', 'vanilla moon', 'hydes n hues', 'allen cooper', 'brooks', 'puma', 'saucony', 'jove', 'shences', 'lacoste', 'truffle collection', 'alberto torresi private edition', 'ceriz', 'aha', 'scentra', 'reebok classics', 'zzanetti', 'haute diva', 'hidesign', 'inc.5', 'elle', 'nivia', 'anta', 'forever 21', 'neemans', 'aady austin', 'soleplay', 'bata', 'birkenstock', 'imperio', 'meriggiare', 'mochi', 'san frissco', 'footilicious', 'gabicci', 'signature sole', 'skechers', 'saint g', 'buckaroo', 'allen solly', 'clog london', 'london rag', 'rocia', 'biba', 'medifeet', 'reaction kenneth cole', 'marie claire', 'v8 by ruosh', 'cultsport', 'addons', 'north star', 'flat n heels', 'sko', 'bugatti', 'liberty', 'yellow bee', 'zuccaro', 'healers', 'xtep', 'yellow', 'carlo romano', ""levi's"", 'off limits', 'force 10', 'gnist', 'palladium', 'pavers england', 'red pout', 'chini c', 'giorgio', 'kenneth cole', 'arrow', 'disney', 'design crew', 'von wellx germany', 'duke', 'action', 'holii', 'clarks', 'red tape', 'reebok', 'woods', 'yuuki', 'ganuchi by franco leone', 'hitz', 'pelle albero', 'senorita', 'prolific', 'teakwood leathers', 'joe shu', 'ta chic', 'wilson', 'florsheim', 'marc loire', 'nupie', 'red chief', 'u.s. polo assn.', 'jack & jones', 'respiro', 'salario', 'id', 'fila', 'atesber', 'privo', 'gliders', 'asics', 'royal enfield', 'bubblegummers', 'columbia', 'flora', 'hats off accessories', 'j. fontini', 'stride', 'carlton london', 'tresmode', 'alberto torresi', 'el paso', 'catwalk', 'new balance', 'ucla', 'fulkari', 'sg', 'da vinchi', ""d'chica"", 'metro', 'regal', 'aldo', 'tao paris', 'walkway', 'adidas', 'rare rabbit', 'hoka', 'baron&bay', 'bacca bucci', 'peter england', 'franco leone', 'kanvas', 'ekta', 'la botte', 'iconics', 'van heusen', 'princess', 'monrow', 'one8 select by virat kohli', 'steve madden', 'hush puppies', 'shezone', 'get glamr', 'louis philippe', 'sandak', 'tiptopp', 'sparx', 'hummel', 'k-swiss', 'ruosh', 'buckleup', 'luna blu', 'campus', 'gen x', 'geox', 'dune london', 'call it spring', 'refoam', 'desi colour', 'tiny bugs', 'woodland', 'feetscience', 'crocs', 'unpar', 'cobblerz', 'lotto', 'zebba', 'minni tc', 'passion petals', 'furo by red chief', 'heel & buckle london', 'power', 'delize', 'beanz', 'bond street by red tape']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.1099476439790576
1070,nike tshirt men,"['puma', 'puma', 'puma', 'louis philippe', 'puma', 'puma', 'adidas', 'adidas', ""levi's"", ""levi's"", 'louis philippe', 'united colors of benetton', 'adidas', 'united colors of benetton', 'puma', 'puma', ""levi's"", 'adidas', 'puma', ""levi's"", 'louis philippe jeans', 'louis philippe sport', ""levi's"", 'louis philippe sport', 'louis philippe', 'louis philippe', 'adidas', 'united colors of benetton', 'adidas', 'puma', 'puma', 'puma', 'puma', ""levi's"", 'adidas', 'louis philippe sport', 'louis philippe', ""levi's"", 'united colors of benetton', 'united colors of benetton']","['adidas', 'rare rabbit', 'monte carlo', 'cloak & decker by monte carlo', 'allen solly', 'arrow new york', 'lindbergh', 'arrow blue jeans', 'adidas originals', 'van heusen', 'luxure by louis philippe', 'louis philippe sport', 'ben sherman', 'u.s. polo assn.', 'louis philippe', 'puma', 'asics', 'royal enfield', ""levi's"", 'arrow sport', 'beverly hills polo club', 'united colors of benetton', 'arrow', 'blackberrys', 'woodland', 'v dot', 'american eagle outfitters', 'louis philippe jeans', 'american eagle', 'woods', 'edrio']","['adidas', 'puma', 'levis', 'louis philippe', 'united colors of benetton']","['rare rabbit', 'american eagle outfitters', 'asics', 'u.s. polo assn.', 'arrow', 'woodland', 'blackberrys', 'lindbergh', 'van heusen', 'allen solly', 'ben sherman', 'monte carlo', 'beverly hills polo club', 'royal enfield', 'edrio', 'nike']","['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis']",0.13636363636363635,"['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis', 'rare rabbit', 'american eagle outfitters', 'asics', 'u.s. polo assn.', 'arrow', 'woodland', 'blackberrys', 'lindbergh', 'van heusen', 'allen solly', 'ben sherman', 'monte carlo', 'beverly hills polo club', 'royal enfield', 'edrio', 'nike']",0.6764705882352942
1071,nike tshirt men,"['puma', 'puma', 'puma', 'louis philippe', 'puma', 'puma', 'adidas', 'adidas', ""levi's"", ""levi's"", 'louis philippe', 'united colors of benetton', 'adidas', 'united colors of benetton', 'puma', 'puma', ""levi's"", 'adidas', 'puma', ""levi's"", 'louis philippe jeans', 'louis philippe sport', ""levi's"", 'louis philippe sport', 'louis philippe', 'louis philippe', 'adidas', 'united colors of benetton', 'adidas', 'puma', 'puma', 'puma', 'puma', ""levi's"", 'adidas', 'louis philippe sport', 'louis philippe', ""levi's"", 'united colors of benetton', 'united colors of benetton']","['adidas', 'rare rabbit', 'monte carlo', 'cloak & decker by monte carlo', 'allen solly', 'arrow new york', 'lindbergh', 'arrow blue jeans', 'adidas originals', 'van heusen', 'luxure by louis philippe', 'louis philippe sport', 'ben sherman', 'u.s. polo assn.', 'louis philippe', 'puma', 'asics', 'royal enfield', ""levi's"", 'arrow sport', 'beverly hills polo club', 'united colors of benetton', 'arrow', 'blackberrys', 'woodland', 'v dot', 'american eagle outfitters', 'louis philippe jeans', 'american eagle', 'woods', 'edrio']","['adidas', 'puma', 'levis', 'louis philippe', 'united colors of benetton']","['rare rabbit', 'american eagle outfitters', 'asics', 'u.s. polo assn.', 'arrow', 'woodland', 'blackberrys', 'lindbergh', 'van heusen', 'allen solly', 'ben sherman', 'monte carlo', 'beverly hills polo club', 'royal enfield', 'edrio', 'nike']","['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis']",0.13636363636363635,"['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis', 'rare rabbit', 'american eagle outfitters', 'asics', 'u.s. polo assn.', 'arrow', 'woodland', 'blackberrys', 'lindbergh', 'van heusen', 'allen solly', 'ben sherman', 'monte carlo', 'beverly hills polo club', 'royal enfield', 'edrio', 'nike']",0.6764705882352942
1072,nike tshirt men,"['puma', 'puma', 'puma', 'louis philippe', 'puma', 'puma', 'adidas', 'adidas', ""levi's"", ""levi's"", 'louis philippe', 'united colors of benetton', 'adidas', 'united colors of benetton', 'puma', 'puma', ""levi's"", 'adidas', 'puma', ""levi's"", 'louis philippe jeans', 'louis philippe sport', ""levi's"", 'louis philippe sport', 'louis philippe', 'louis philippe', 'adidas', 'united colors of benetton', 'adidas', 'puma', 'puma', 'puma', 'puma', ""levi's"", 'adidas', 'louis philippe sport', 'louis philippe', ""levi's"", 'united colors of benetton', 'united colors of benetton']","['adidas', 'rare rabbit', 'monte carlo', 'cloak & decker by monte carlo', 'allen solly', 'arrow new york', 'lindbergh', 'arrow blue jeans', 'adidas originals', 'van heusen', 'luxure by louis philippe', 'louis philippe sport', 'ben sherman', 'u.s. polo assn.', 'louis philippe', 'puma', 'asics', 'royal enfield', ""levi's"", 'arrow sport', 'beverly hills polo club', 'united colors of benetton', 'arrow', 'blackberrys', 'woodland', 'v dot', 'american eagle outfitters', 'louis philippe jeans', 'american eagle', 'woods', 'edrio']","['adidas', 'puma', 'levis', 'louis philippe', 'united colors of benetton']","['rare rabbit', 'american eagle outfitters', 'asics', 'u.s. polo assn.', 'arrow', 'woodland', 'blackberrys', 'lindbergh', 'van heusen', 'allen solly', 'ben sherman', 'monte carlo', 'beverly hills polo club', 'royal enfield', 'edrio', 'nike']","['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis']",0.13636363636363635,"['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis', 'rare rabbit', 'american eagle outfitters', 'asics', 'u.s. polo assn.', 'arrow', 'woodland', 'blackberrys', 'lindbergh', 'van heusen', 'allen solly', 'ben sherman', 'monte carlo', 'beverly hills polo club', 'royal enfield', 'edrio', 'nike']",0.6764705882352942
1073,nike tshirt men,"['puma', 'puma', 'puma', 'louis philippe', 'puma', 'puma', 'adidas', 'adidas', ""levi's"", ""levi's"", 'louis philippe', 'united colors of benetton', 'adidas', 'united colors of benetton', 'puma', 'puma', ""levi's"", 'adidas', 'puma', ""levi's"", 'louis philippe jeans', 'louis philippe sport', ""levi's"", 'louis philippe sport', 'louis philippe', 'louis philippe', 'adidas', 'united colors of benetton', 'adidas', 'puma', 'puma', 'puma', 'puma', ""levi's"", 'adidas', 'louis philippe sport', 'louis philippe', ""levi's"", 'united colors of benetton', 'united colors of benetton']","['adidas', 'rare rabbit', 'monte carlo', 'cloak & decker by monte carlo', 'allen solly', 'arrow new york', 'lindbergh', 'arrow blue jeans', 'adidas originals', 'van heusen', 'luxure by louis philippe', 'louis philippe sport', 'ben sherman', 'u.s. polo assn.', 'louis philippe', 'puma', 'asics', 'royal enfield', ""levi's"", 'arrow sport', 'beverly hills polo club', 'united colors of benetton', 'arrow', 'blackberrys', 'woodland', 'v dot', 'american eagle outfitters', 'louis philippe jeans', 'american eagle', 'woods', 'edrio']","['adidas', 'puma', 'levis', 'louis philippe', 'united colors of benetton']","['rare rabbit', 'american eagle outfitters', 'asics', 'u.s. polo assn.', 'arrow', 'woodland', 'blackberrys', 'lindbergh', 'van heusen', 'allen solly', 'ben sherman', 'monte carlo', 'beverly hills polo club', 'royal enfield', 'edrio', 'nike']","['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis']",0.13636363636363635,"['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis', 'rare rabbit', 'american eagle outfitters', 'asics', 'u.s. polo assn.', 'arrow', 'woodland', 'blackberrys', 'lindbergh', 'van heusen', 'allen solly', 'ben sherman', 'monte carlo', 'beverly hills polo club', 'royal enfield', 'edrio', 'nike']",0.6764705882352942
1074,nike tshirt men,"['puma', 'puma', 'puma', 'louis philippe', 'puma', 'puma', 'adidas', 'adidas', ""levi's"", ""levi's"", 'louis philippe', 'united colors of benetton', 'adidas', 'united colors of benetton', 'puma', 'puma', ""levi's"", 'adidas', 'puma', ""levi's"", 'louis philippe jeans', 'louis philippe sport', ""levi's"", 'louis philippe sport', 'louis philippe', 'louis philippe', 'adidas', 'united colors of benetton', 'adidas', 'puma', 'puma', 'puma', 'puma', ""levi's"", 'adidas', 'louis philippe sport', 'louis philippe', ""levi's"", 'united colors of benetton', 'united colors of benetton']","['adidas', 'rare rabbit', 'monte carlo', 'cloak & decker by monte carlo', 'allen solly', 'arrow new york', 'lindbergh', 'arrow blue jeans', 'adidas originals', 'van heusen', 'luxure by louis philippe', 'louis philippe sport', 'ben sherman', 'u.s. polo assn.', 'louis philippe', 'puma', 'asics', 'royal enfield', ""levi's"", 'arrow sport', 'beverly hills polo club', 'united colors of benetton', 'arrow', 'blackberrys', 'woodland', 'v dot', 'american eagle outfitters', 'louis philippe jeans', 'american eagle', 'woods', 'edrio']","['adidas', 'puma', 'levis', 'louis philippe', 'united colors of benetton']","['rare rabbit', 'american eagle outfitters', 'asics', 'u.s. polo assn.', 'arrow', 'woodland', 'blackberrys', 'lindbergh', 'van heusen', 'allen solly', 'ben sherman', 'monte carlo', 'beverly hills polo club', 'royal enfield', 'edrio', 'nike']","['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis']",0.13636363636363635,"['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis', 'rare rabbit', 'american eagle outfitters', 'asics', 'u.s. polo assn.', 'arrow', 'woodland', 'blackberrys', 'lindbergh', 'van heusen', 'allen solly', 'ben sherman', 'monte carlo', 'beverly hills polo club', 'royal enfield', 'edrio', 'nike']",0.6764705882352942
1075,nike tshirt men,"['puma', 'puma', 'puma', 'louis philippe', 'puma', 'puma', 'adidas', 'adidas', ""levi's"", ""levi's"", 'louis philippe', 'united colors of benetton', 'adidas', 'united colors of benetton', 'puma', 'puma', ""levi's"", 'adidas', 'puma', ""levi's"", 'louis philippe jeans', 'louis philippe sport', ""levi's"", 'louis philippe sport', 'louis philippe', 'louis philippe', 'adidas', 'united colors of benetton', 'adidas', 'puma', 'puma', 'puma', 'puma', ""levi's"", 'adidas', 'louis philippe sport', 'louis philippe', ""levi's"", 'united colors of benetton', 'united colors of benetton']","['adidas', 'rare rabbit', 'monte carlo', 'cloak & decker by monte carlo', 'allen solly', 'arrow new york', 'lindbergh', 'arrow blue jeans', 'adidas originals', 'van heusen', 'luxure by louis philippe', 'louis philippe sport', 'ben sherman', 'u.s. polo assn.', 'louis philippe', 'puma', 'asics', 'royal enfield', ""levi's"", 'arrow sport', 'beverly hills polo club', 'united colors of benetton', 'arrow', 'blackberrys', 'woodland', 'v dot', 'american eagle outfitters', 'louis philippe jeans', 'american eagle', 'woods', 'edrio']","['adidas', 'puma', 'levis', 'louis philippe', 'united colors of benetton']","['rare rabbit', 'american eagle outfitters', 'asics', 'u.s. polo assn.', 'arrow', 'woodland', 'blackberrys', 'lindbergh', 'van heusen', 'allen solly', 'ben sherman', 'monte carlo', 'beverly hills polo club', 'royal enfield', 'edrio', 'nike']","['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis']",0.13636363636363635,"['louis philippe jeans', 'louis philippe sport', 'adidas', 'adidas originals', 'luxure by louis philippe', 'puma', 'adidas kids', 'united colors of benetton', 'louis philippe', 'levis', 'rare rabbit', 'american eagle outfitters', 'asics', 'u.s. polo assn.', 'arrow', 'woodland', 'blackberrys', 'lindbergh', 'van heusen', 'allen solly', 'ben sherman', 'monte carlo', 'beverly hills polo club', 'royal enfield', 'edrio', 'nike']",0.6764705882352942
